Student ID,Signup Date,Year,Month,City,City Tier,Age Group,Gender,Course Name,Subject Category,Grade Level,Plan Type,Mode of Learning,Enrollment Status,Completion %,Revenue (INR),Course Rating
STU10833,2021-07-12,2021,Jul,Surat,Tier 2,11-14,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Quarterly,Online,Active,67.7,13888.52,5.0
STU14481,2021-07-12,2021,Jul,Nagpur,Tier 2,15-17,Male,Spoken English Mastery,Skill Development,All,Annual,Online,Churned,17.9,4941.76,4.4
STU15008,2021-07-13,2021,Jul,Bhopal,Tier 2,6-10,Female,Spoken English Mastery,Skill Development,All,Monthly,Online,Active,33.1,464.11,3.8
STU11710,2021-07-13,2021,Jul,Guwahati,Tier 3,15-17,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Online,Completed,100.0,4547.74,3.6
STU11372,2021-07-13,2021,Jul,Raipur,Tier 3,18+,Female,Robotics & AI Basics,Coding,6-8,Annual,Online,Completed,100.0,12192.9,3.9
STU15176,2021-07-13,2021,Jul,Kanpur,Tier 2,11-14,Female,Robotics & AI Basics,Coding,6-8,Annual,Online,Trial - Not Converted,11.1,0.0,
STU13327,2021-07-13,2021,Jul,Ahmedabad,Tier 1,15-17,Male,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Trial - Not Converted,20.9,0.0,
STU15335,2021-07-13,2021,Jul,Ahmedabad,Tier 1,6-10,Male,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Active,36.5,3436.57,3.3
STU14877,2021-07-13,2021,Jul,Pune,Tier 1,6-10,Male,NEET Crash Course,Competitive Exam,11-12,Annual,Offline,Churned,11.0,43229.24,3.2
STU12047,2021-07-15,2021,Jul,Ranchi,Tier 3,18+,Male,Python for Beginners,Coding,6-8,Quarterly,Online,Churned,48.1,2407.42,5.0
STU10339,2021-07-15,2021,Jul,Bengaluru,Tier 1,6-10,Male,JEE Main Foundation,Competitive Exam,11-12,Annual,Online,Completed,100.0,35556.13,3.7
STU15367,2021-07-15,2021,Jul,Indore,Tier 2,15-17,Female,Class 6 Foundation,School Curriculum,6,Quarterly,Online,Active,90.9,2252.08,4.4
STU11017,2021-07-15,2021,Jul,Pune,Tier 1,11-14,Male,Robotics & AI Basics,Coding,6-8,Annual,Online,Completed,100.0,12802.3,3.4
STU11103,2021-07-15,2021,Jul,Chennai,Tier 1,15-17,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Offline,Active,96.5,48223.23,4.1
STU15924,2021-07-16,2021,Jul,Pune,Tier 1,11-14,Male,Class 10 CBSE Complete,School Curriculum,10,Annual,Offline,Active,25.5,15578.82,3.4
STU13643,2021-07-16,2021,Jul,Delhi,Tier 1,11-14,Male,Python for Beginners,Coding,6-8,Annual,Online,Trial - Not Converted,1.7,0.0,
STU10112,2021-07-17,2021,Jul,Mumbai,Tier 1,6-10,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Quarterly,Online,Active,96.4,14665.31,4.5
STU14256,2021-07-17,2021,Jul,Ranchi,Tier 3,6-10,Female,Class 8 Maths & Science,School Curriculum,8,Monthly,Online,Active,44.6,988.4,3.4
STU12740,2021-07-17,2021,Jul,Indore,Tier 2,11-14,Male,Spoken English Mastery,Skill Development,All,Annual,Offline,Active,42.2,4614.95,3.4
STU15454,2021-07-17,2021,Jul,Jaipur,Tier 2,15-17,Female,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Trial - Not Converted,8.0,0.0,
STU12125,2021-07-17,2021,Jul,Hyderabad,Tier 1,18+,Male,Spoken English Mastery,Skill Development,All,Annual,Online,Completed,100.0,4531.07,4.3
STU10835,2021-07-18,2021,Jul,Lucknow,Tier 2,6-10,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Trial - Not Converted,7.1,0.0,
STU15072,2021-07-18,2021,Jul,Bengaluru,Tier 1,6-10,Male,Coding for Kids - Scratch,Coding,3-5,Monthly,Online,Completed,100.0,651.16,5.0
STU13700,2021-07-18,2021,Jul,Delhi,Tier 1,18+,Female,Spoken English Mastery,Skill Development,All,Annual,Online,Active,31.1,4905.88,2.9
STU15445,2021-07-18,2021,Jul,Bengaluru,Tier 1,6-10,Female,JEE Main Foundation,Competitive Exam,11-12,Annual,Offline,Active,25.0,36006.31,3.6
STU15738,2021-07-18,2021,Jul,Ranchi,Tier 3,18+,Female,Spoken English Mastery,Skill Development,All,Monthly,Online,Active,30.6,488.37,4.6
STU11812,2021-07-19,2021,Jul,Ahmedabad,Tier 1,11-14,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Quarterly,Online,Active,91.2,14558.73,5.0
STU15602,2021-07-19,2021,Jul,Raipur,Tier 3,6-10,Female,NEET Crash Course,Competitive Exam,11-12,Monthly,Offline,Trial - Not Converted,4.5,0.0,
STU11251,2021-07-19,2021,Jul,Pune,Tier 1,11-14,Female,Class 8 Maths & Science,School Curriculum,8,Quarterly,Offline,Churned,23.5,3054.54,4.4
STU15427,2021-07-19,2021,Jul,Hyderabad,Tier 1,11-14,Female,Coding for Kids - Scratch,Coding,3-5,Quarterly,Online,Active,57.9,1874.72,4.3
STU14080,2021-07-20,2021,Jul,Patna,Tier 2,15-17,Female,JEE Main Foundation,Competitive Exam,11-12,Quarterly,Online,Completed,100.0,11181.09,4.4
STU15401,2021-07-20,2021,Jul,Ahmedabad,Tier 1,11-14,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Offline,Churned,47.0,49929.26,3.0
STU14843,2021-07-20,2021,Jul,Raipur,Tier 3,18+,Male,JEE Main Foundation,Competitive Exam,11-12,Monthly,Online,Completed,100.0,3792.33,3.9
STU13511,2021-07-20,2021,Jul,Indore,Tier 2,11-14,Male,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Churned,23.0,10182.91,4.2
STU10035,2021-07-21,2021,Jul,Kolkata,Tier 1,15-17,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Offline,Active,45.5,4781.7,4.9
STU13146,2021-07-21,2021,Jul,Bhopal,Tier 2,15-17,Male,JEE Main Foundation,Competitive Exam,11-12,Annual,Online,Trial - Not Converted,4.7,0.0,
STU11670,2021-07-21,2021,Jul,Nagpur,Tier 2,11-14,Female,Coding for Kids - Scratch,Coding,3-5,Quarterly,Offline,Trial - Not Converted,6.2,0.0,
STU11256,2021-07-21,2021,Jul,Delhi,Tier 1,18+,Female,NEET Crash Course,Competitive Exam,11-12,Annual,Offline,Active,99.8,42925.85,4.9
STU15541,2021-07-22,2021,Jul,Jaipur,Tier 2,11-14,Male,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Churned,10.5,3710.32,4.8
STU12376,2021-07-22,2021,Jul,Bhopal,Tier 2,15-17,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Offline,Churned,33.3,15040.97,5.0
STU11657,2021-07-22,2021,Jul,Ahmedabad,Tier 1,11-14,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Active,72.1,9728.55,5.0
STU10802,2021-07-22,2021,Jul,Patna,Tier 2,18+,Male,Python for Beginners,Coding,6-8,Annual,Online,Trial - Not Converted,24.2,0.0,
STU12997,2021-07-22,2021,Jul,Mumbai,Tier 1,15-17,Male,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Trial - Not Converted,4.8,0.0,
STU10078,2021-07-23,2021,Jul,Ahmedabad,Tier 1,11-14,Male,Class 8 Maths & Science,School Curriculum,8,Monthly,Offline,Trial - Not Converted,20.2,0.0,
STU13977,2021-07-23,2021,Jul,Bengaluru,Tier 1,15-17,Male,Spoken English Mastery,Skill Development,All,Quarterly,Online,Active,51.8,1516.65,3.8
STU13242,2021-07-23,2021,Jul,Ranchi,Tier 3,15-17,Male,NEET Crash Course,Competitive Exam,11-12,Quarterly,Offline,Trial - Not Converted,9.3,0.0,
STU15349,2021-07-23,2021,Jul,Indore,Tier 2,6-10,Female,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Active,86.0,6179.93,5.0
STU14651,2021-07-23,2021,Jul,Kota,Tier 3,18+,Female,Coding for Kids - Scratch,Coding,3-5,Monthly,Offline,Churned,19.3,615.01,5.0
STU13022,2021-07-23,2021,Jul,Mumbai,Tier 1,18+,Female,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Active,51.1,6792.33,3.9
STU14018,2021-07-23,2021,Jul,Jaipur,Tier 2,18+,Female,JEE Main Foundation,Competitive Exam,11-12,Annual,Online,Completed,100.0,36075.96,3.7
STU10711,2021-07-23,2021,Jul,Kanpur,Tier 2,11-14,Female,Robotics & AI Basics,Coding,6-8,Annual,Online,Active,53.5,12558.37,4.5
STU14359,2021-07-24,2021,Jul,Ahmedabad,Tier 1,6-10,Male,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Active,94.8,6708.25,2.6
STU15905,2021-07-24,2021,Jul,Kanpur,Tier 2,6-10,Female,Python for Beginners,Coding,6-8,Annual,Online,Trial - Not Converted,20.9,0.0,
STU12746,2021-07-24,2021,Jul,Ahmedabad,Tier 1,18+,Female,JEE Main Foundation,Competitive Exam,11-12,Annual,Offline,Active,61.5,35807.85,5.0
STU12304,2021-07-24,2021,Jul,Chennai,Tier 1,18+,Male,NEET Crash Course,Competitive Exam,11-12,Monthly,Online,Active,90.1,3937.03,5.0
STU15431,2021-07-25,2021,Jul,Ahmedabad,Tier 1,15-17,Female,JEE Main Foundation,Competitive Exam,11-12,Annual,Online,Active,22.1,34553.96,3.0
STU11097,2021-07-25,2021,Jul,Mumbai,Tier 1,15-17,Male,NEET Crash Course,Competitive Exam,11-12,Annual,Offline,Active,85.1,42456.2,4.1
STU11877,2021-07-25,2021,Jul,Pune,Tier 1,11-14,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Offline,Active,98.4,4685.67,4.9
STU15155,2021-07-25,2021,Jul,Ahmedabad,Tier 1,15-17,Male,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Active,98.9,6361.8,4.5
STU13481,2021-07-25,2021,Jul,Jodhpur,Tier 3,11-14,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Online,Completed,100.0,14865.04,3.8
STU15780,2021-07-26,2021,Jul,Lucknow,Tier 2,6-10,Male,Class 10 CBSE Complete,School Curriculum,10,Quarterly,Online,Active,33.4,4350.16,4.5
STU13359,2021-07-26,2021,Jul,Indore,Tier 2,15-17,Female,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Active,82.9,40154.38,4.1
STU15130,2021-07-27,2021,Jul,Surat,Tier 2,15-17,Female,Python for Beginners,Coding,6-8,Annual,Offline,Active,82.0,7635.65,3.9
STU12999,2021-07-27,2021,Jul,Bengaluru,Tier 1,11-14,Male,Python for Beginners,Coding,6-8,Monthly,Online,Active,87.4,778.92,3.8
STU12563,2021-07-27,2021,Jul,Surat,Tier 2,15-17,Female,Coding for Kids - Scratch,Coding,3-5,Monthly,Online,Active,99.4,687.58,4.1
STU11814,2021-07-27,2021,Jul,Nagpur,Tier 2,11-14,Male,Robotics & AI Basics,Coding,6-8,Annual,Online,Active,72.5,11268.03,4.8
STU10982,2021-07-28,2021,Jul,Jodhpur,Tier 3,15-17,Male,Coding for Kids - Scratch,Coding,3-5,Quarterly,Online,Active,77.7,1878.81,5.0
STU15762,2021-07-28,2021,Jul,Surat,Tier 2,11-14,Female,Class 8 Maths & Science,School Curriculum,8,Quarterly,Offline,Trial - Not Converted,12.2,0.0,
STU14554,2021-07-28,2021,Jul,Pune,Tier 1,6-10,Female,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Active,55.7,6925.21,4.0
STU10949,2021-07-28,2021,Jul,Surat,Tier 2,6-10,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Quarterly,Online,Trial - Not Converted,7.3,0.0,
STU10184,2021-07-28,2021,Jul,Bengaluru,Tier 1,6-10,Male,Class 8 Maths & Science,School Curriculum,8,Quarterly,Online,Active,81.4,2834.79,4.2
STU11144,2021-07-28,2021,Jul,Patna,Tier 2,18+,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Online,Active,49.1,14444.7,3.2
STU14201,2021-07-28,2021,Jul,Kanpur,Tier 2,15-17,Male,Class 6 Foundation,School Curriculum,6,Annual,Online,Trial - Not Converted,11.0,0.0,
STU12785,2021-07-29,2021,Jul,Delhi,Tier 1,6-10,Male,Class 10 CBSE Complete,School Curriculum,10,Monthly,Online,Active,39.6,1367.26,4.5
STU11135,2021-07-29,2021,Jul,Patna,Tier 2,18+,Male,JEE Main Foundation,Competitive Exam,11-12,Monthly,Offline,Trial - Not Converted,2.1,0.0,
STU15870,2021-07-29,2021,Jul,Bengaluru,Tier 1,6-10,Female,Class 10 CBSE Complete,School Curriculum,10,Quarterly,Offline,Trial - Not Converted,14.8,0.0,
STU10768,2021-07-29,2021,Jul,Patna,Tier 2,18+,Male,NEET Crash Course,Competitive Exam,11-12,Quarterly,Online,Completed,100.0,13322.2,3.9
STU11149,2021-07-29,2021,Jul,Guwahati,Tier 3,6-10,Female,Python for Beginners,Coding,6-8,Annual,Online,Active,23.3,7886.42,3.6
STU15502,2021-07-29,2021,Jul,Pune,Tier 1,11-14,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Online,Active,58.9,49970.79,2.7
STU15835,2021-07-29,2021,Jul,Bhopal,Tier 2,18+,Male,JEE Main Foundation,Competitive Exam,11-12,Monthly,Online,Active,95.5,3388.82,4.4
STU12303,2021-07-29,2021,Jul,Bhopal,Tier 2,18+,Male,NEET Crash Course,Competitive Exam,11-12,Annual,Offline,Active,69.2,45172.45,3.1
STU13962,2021-07-31,2021,Jul,Pune,Tier 1,15-17,Male,Class 6 Foundation,School Curriculum,6,Quarterly,Offline,Active,20.5,2335.47,4.9
STU15456,2021-07-31,2021,Jul,Varanasi,Tier 3,6-10,Female,Spoken English Mastery,Skill Development,All,Monthly,Online,Churned,48.7,496.01,3.5
STU12860,2021-07-31,2021,Jul,Raipur,Tier 3,11-14,Male,Class 6 Foundation,School Curriculum,6,Monthly,Online,Active,42.0,848.41,4.5
STU10952,2021-07-31,2021,Jul,Mumbai,Tier 1,6-10,Female,Python for Beginners,Coding,6-8,Monthly,Online,Churned,41.4,809.13,4.1
STU12252,2021-07-31,2021,Jul,Hyderabad,Tier 1,11-14,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Online,Active,84.7,5139.9,4.0
STU10005,2021-07-31,2021,Jul,Bengaluru,Tier 1,11-14,Male,NEET Crash Course,Competitive Exam,11-12,Annual,Offline,Completed,100.0,44974.41,3.7
STU14547,2021-08-01,2021,Aug,Pune,Tier 1,15-17,Female,Robotics & AI Basics,Coding,6-8,Quarterly,Offline,Active,29.4,3555.09,4.0
STU10310,2021-08-01,2021,Aug,Guwahati,Tier 3,11-14,Female,NEET Crash Course,Competitive Exam,11-12,Annual,Offline,Trial - Not Converted,2.9,0.0,
STU11050,2021-08-01,2021,Aug,Kanpur,Tier 2,15-17,Female,Python for Beginners,Coding,6-8,Monthly,Online,Active,75.1,736.27,4.6
STU15763,2021-08-03,2021,Aug,Delhi,Tier 1,15-17,Male,Robotics & AI Basics,Coding,6-8,Monthly,Online,Completed,100.0,1241.45,4.0
STU13281,2021-08-03,2021,Aug,Kanpur,Tier 2,6-10,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Quarterly,Offline,Trial - Not Converted,3.6,0.0,
STU12879,2021-08-03,2021,Aug,Kolkata,Tier 1,18+,Male,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Active,23.5,6778.66,3.4
STU14412,2021-08-03,2021,Aug,Indore,Tier 2,11-14,Female,Spoken English Mastery,Skill Development,All,Monthly,Offline,Active,70.0,507.67,5.0
STU12635,2021-08-03,2021,Aug,Ahmedabad,Tier 1,11-14,Female,Coding for Kids - Scratch,Coding,3-5,Monthly,Online,Completed,100.0,689.16,4.3
STU10434,2021-08-03,2021,Aug,Indore,Tier 2,6-10,Female,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Completed,100.0,3890.77,3.9
STU15595,2021-08-03,2021,Aug,Surat,Tier 2,11-14,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Online,Active,50.1,9315.7,4.5
STU11585,2021-08-04,2021,Aug,Pune,Tier 1,11-14,Male,Class 6 Foundation,School Curriculum,6,Monthly,Offline,Active,83.4,862.77,4.8
STU13166,2021-08-04,2021,Aug,Meerut,Tier 3,6-10,Female,Robotics & AI Basics,Coding,6-8,Quarterly,Offline,Active,32.3,3508.91,3.7
STU12155,2021-08-04,2021,Aug,Bhopal,Tier 2,18+,Female,Robotics & AI Basics,Coding,6-8,Annual,Online,Active,82.0,13039.0,4.3
STU12478,2021-08-04,2021,Aug,Kolkata,Tier 1,6-10,Male,JEE Main Foundation,Competitive Exam,11-12,Annual,Online,Churned,26.8,37956.05,3.3
STU13384,2021-08-04,2021,Aug,Guwahati,Tier 3,11-14,Female,Class 8 Maths & Science,School Curriculum,8,Monthly,Offline,Active,91.0,955.8,4.5
STU15752,2021-08-05,2021,Aug,Hyderabad,Tier 1,6-10,Female,Python for Beginners,Coding,6-8,Annual,Online,Active,98.2,8036.95,4.2
STU11461,2021-08-05,2021,Aug,Chennai,Tier 1,6-10,Female,JEE Main Foundation,Competitive Exam,11-12,Monthly,Offline,Active,70.0,3408.57,4.9
STU13873,2021-08-05,2021,Aug,Guwahati,Tier 3,15-17,Female,Python for Beginners,Coding,6-8,Annual,Online,Trial - Not Converted,19.8,0.0,
STU11245,2021-08-05,2021,Aug,Nagpur,Tier 2,18+,Female,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Active,63.4,6086.22,4.7
STU15420,2021-08-05,2021,Aug,Hyderabad,Tier 1,6-10,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Offline,Trial - Not Converted,20.8,0.0,
STU15935,2021-08-05,2021,Aug,Surat,Tier 2,18+,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Online,Churned,52.3,14707.49,4.0
STU15392,2021-08-06,2021,Aug,Hyderabad,Tier 1,6-10,Male,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Completed,100.0,10003.61,4.1
STU14039,2021-08-06,2021,Aug,Kolkata,Tier 1,11-14,Male,Robotics & AI Basics,Coding,6-8,Monthly,Online,Churned,11.0,1126.22,4.7
STU14012,2021-08-06,2021,Aug,Lucknow,Tier 2,6-10,Male,JEE Main Foundation,Competitive Exam,11-12,Annual,Online,Active,25.8,35206.91,3.6
STU13131,2021-08-06,2021,Aug,Pune,Tier 1,18+,Male,Robotics & AI Basics,Coding,6-8,Annual,Online,Completed,100.0,12498.63,4.3
STU14206,2021-08-07,2021,Aug,Pune,Tier 1,18+,Female,Coding for Kids - Scratch,Coding,3-5,Monthly,Online,Churned,38.2,615.15,3.9
STU12940,2021-08-07,2021,Aug,Pune,Tier 1,11-14,Male,Python for Beginners,Coding,6-8,Annual,Online,Active,65.8,7845.01,5.0
STU12620,2021-08-07,2021,Aug,Guwahati,Tier 3,18+,Male,Class 10 CBSE Complete,School Curriculum,10,Quarterly,Online,Completed,100.0,4414.76,4.7
STU10646,2021-08-07,2021,Aug,Pune,Tier 1,18+,Female,Class 6 Foundation,School Curriculum,6,Monthly,Online,Active,38.5,790.07,3.5
STU14725,2021-08-07,2021,Aug,Kota,Tier 3,18+,Male,Class 10 CBSE Complete,School Curriculum,10,Quarterly,Offline,Active,72.4,4298.86,3.9
STU10783,2021-08-07,2021,Aug,Delhi,Tier 1,18+,Female,Python for Beginners,Coding,6-8,Annual,Online,Active,72.1,7249.16,5.0
STU11384,2021-08-07,2021,Aug,Raipur,Tier 3,18+,Female,Spoken English Mastery,Skill Development,All,Annual,Online,Active,25.6,4713.91,4.2
STU14040,2021-08-08,2021,Aug,Raipur,Tier 3,18+,Female,Robotics & AI Basics,Coding,6-8,Annual,Online,Trial - Not Converted,9.0,0.0,
STU14407,2021-08-08,2021,Aug,Pune,Tier 1,11-14,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Online,Active,72.2,15296.87,3.5
STU12273,2021-08-09,2021,Aug,Pune,Tier 1,15-17,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Quarterly,Offline,Active,88.3,13981.52,4.5
STU11758,2021-08-09,2021,Aug,Bengaluru,Tier 1,18+,Male,Python for Beginners,Coding,6-8,Annual,Online,Active,61.7,8282.46,3.8
STU11139,2021-08-10,2021,Aug,Chennai,Tier 1,6-10,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Offline,Completed,100.0,47479.31,5.0
STU10891,2021-08-10,2021,Aug,Ranchi,Tier 3,15-17,Male,Coding for Kids - Scratch,Coding,3-5,Quarterly,Online,Active,88.9,2055.09,4.9
STU11109,2021-08-10,2021,Aug,Jaipur,Tier 2,6-10,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Online,Active,64.2,14849.91,4.4
STU12381,2021-08-11,2021,Aug,Jaipur,Tier 2,18+,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Offline,Trial - Not Converted,20.3,0.0,
STU13267,2021-08-11,2021,Aug,Kota,Tier 3,18+,Male,JEE Main Foundation,Competitive Exam,11-12,Annual,Offline,Trial - Not Converted,20.3,0.0,
STU11739,2021-08-11,2021,Aug,Mumbai,Tier 1,15-17,Female,Python for Beginners,Coding,6-8,Monthly,Online,Completed,100.0,802.1,2.8
STU10548,2021-08-12,2021,Aug,Ahmedabad,Tier 1,18+,Male,JEE Main Foundation,Competitive Exam,11-12,Quarterly,Online,Completed,100.0,11242.46,4.1
STU11716,2021-08-12,2021,Aug,Lucknow,Tier 2,6-10,Male,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Churned,20.0,6106.07,4.3
STU13547,2021-08-13,2021,Aug,Ahmedabad,Tier 1,15-17,Male,Robotics & AI Basics,Coding,6-8,Annual,Offline,Trial - Not Converted,0.1,0.0,
STU14953,2021-08-13,2021,Aug,Chennai,Tier 1,6-10,Male,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Trial - Not Converted,3.8,0.0,
STU13912,2021-08-13,2021,Aug,Kota,Tier 3,15-17,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Online,Churned,27.5,52247.48,3.6
STU12988,2021-08-13,2021,Aug,Raipur,Tier 3,15-17,Female,Class 6 Foundation,School Curriculum,6,Annual,Online,Trial - Not Converted,4.6,0.0,
STU15993,2021-08-13,2021,Aug,Jaipur,Tier 2,11-14,Female,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Active,92.8,43789.96,3.4
STU13840,2021-08-14,2021,Aug,Jaipur,Tier 2,15-17,Male,Python for Beginners,Coding,6-8,Annual,Online,Active,24.4,7294.4,4.2
STU15594,2021-08-14,2021,Aug,Chennai,Tier 1,6-10,Female,Class 10 CBSE Complete,School Curriculum,10,Monthly,Offline,Completed,100.0,1414.25,4.4
STU11107,2021-08-14,2021,Aug,Patna,Tier 2,6-10,Male,Class 6 Foundation,School Curriculum,6,Quarterly,Offline,Trial - Not Converted,2.8,0.0,
STU10145,2021-08-14,2021,Aug,Patna,Tier 2,6-10,Male,Robotics & AI Basics,Coding,6-8,Quarterly,Offline,Trial - Not Converted,3.6,0.0,
STU10426,2021-08-15,2021,Aug,Ahmedabad,Tier 1,6-10,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Offline,Active,33.8,5219.32,4.2
STU13155,2021-08-15,2021,Aug,Ranchi,Tier 3,18+,Male,Python for Beginners,Coding,6-8,Quarterly,Online,Completed,100.0,2181.82,4.2
STU13069,2021-08-15,2021,Aug,Bhopal,Tier 2,11-14,Male,JEE Main Foundation,Competitive Exam,11-12,Monthly,Online,Active,44.3,3496.98,4.4
STU13630,2021-08-15,2021,Aug,Patna,Tier 2,6-10,Male,Class 6 Foundation,School Curriculum,6,Annual,Online,Active,24.8,8180.52,4.1
STU15280,2021-08-15,2021,Aug,Surat,Tier 2,18+,Male,Class 10 CBSE Complete,School Curriculum,10,Annual,Online,Active,25.6,13514.43,4.2
STU14138,2021-08-15,2021,Aug,Kolkata,Tier 1,15-17,Female,Coding for Kids - Scratch,Coding,3-5,Monthly,Online,Completed,100.0,619.22,3.8
STU13685,2021-08-16,2021,Aug,Nagpur,Tier 2,11-14,Male,Class 10 CBSE Complete,School Curriculum,10,Annual,Online,Churned,11.6,15468.14,4.6
STU10325,2021-08-16,2021,Aug,Indore,Tier 2,18+,Male,Python for Beginners,Coding,6-8,Annual,Online,Active,67.6,7290.95,4.3
STU11714,2021-08-16,2021,Aug,Mumbai,Tier 1,6-10,Male,Robotics & AI Basics,Coding,6-8,Quarterly,Offline,Trial - Not Converted,18.0,0.0,
STU14970,2021-08-16,2021,Aug,Bengaluru,Tier 1,11-14,Male,Class 8 Maths & Science,School Curriculum,8,Quarterly,Offline,Completed,100.0,2721.27,4.6
STU13274,2021-08-16,2021,Aug,Hyderabad,Tier 1,6-10,Female,Class 6 Foundation,School Curriculum,6,Monthly,Online,Active,90.3,817.98,3.5
STU15463,2021-08-17,2021,Aug,Chennai,Tier 1,18+,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Online,Active,57.8,51841.26,5.0
STU15398,2021-08-17,2021,Aug,Delhi,Tier 1,18+,Male,Spoken English Mastery,Skill Development,All,Monthly,Online,Churned,30.3,469.15,5.0
STU11429,2021-08-17,2021,Aug,Mumbai,Tier 1,15-17,Male,Python for Beginners,Coding,6-8,Annual,Offline,Completed,100.0,8205.38,3.7
STU11965,2021-08-18,2021,Aug,Kolkata,Tier 1,15-17,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Offline,Active,72.4,51845.44,4.2
STU14789,2021-08-18,2021,Aug,Indore,Tier 2,18+,Male,Spoken English Mastery,Skill Development,All,Annual,Online,Active,76.3,4563.87,4.8
STU11821,2021-08-19,2021,Aug,Hyderabad,Tier 1,15-17,Male,Coding for Kids - Scratch,Coding,3-5,Monthly,Offline,Active,73.8,608.72,3.6
STU10923,2021-08-19,2021,Aug,Surat,Tier 2,18+,Male,Class 6 Foundation,School Curriculum,6,Monthly,Online,Trial - Not Converted,24.8,0.0,
STU10176,2021-08-19,2021,Aug,Nagpur,Tier 2,18+,Male,Python for Beginners,Coding,6-8,Monthly,Online,Active,61.1,731.94,4.5
STU10242,2021-08-19,2021,Aug,Bengaluru,Tier 1,11-14,Female,Spoken English Mastery,Skill Development,All,Quarterly,Online,Completed,100.0,1398.11,4.6
STU12863,2021-08-19,2021,Aug,Ahmedabad,Tier 1,18+,Female,Spoken English Mastery,Skill Development,All,Quarterly,Online,Active,70.5,1565.08,4.2
STU11853,2021-08-20,2021,Aug,Pune,Tier 1,18+,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Online,Active,98.6,9307.04,4.0
